ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6392389,M,Y,Y,0,360000,Working,Higher education,Married,House / apartment,-19453,-4734,1,0,0,0,Managers,2
5487742,F,Y,N,0,90000,State servant,Secondary / secondary special,Married,House / apartment,-12275,-3803,1,1,1,0,Core staff,2
5859801,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-15033,-3867,1,0,0,0,Laborers,2
6690419,M,N,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-17568,-2895,1,0,0,0,NA,4
5476622,F,N,Y,4,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-14464,-1001,1,1,1,0,NA,6
6051711,F,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-8807,-2005,1,1,1,0,Laborers,1
5993480,M,N,N,1,180000,Working,Secondary / secondary special,Married,Municipal apartment,-16008,-2031,1,0,0,0,Managers,3
5295666,F,Y,Y,0,112500,State servant,Higher education,Married,House / apartment,-19891,-3611,1,1,1,0,NA,2
6032292,F,Y,N,0,320400,Commercial associate,Higher education,Married,House / apartment,-10752,-582,1,1,1,0,Sales staff,2
5713098,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21181,365243,1,0,0,0,NA,2
6724002,F,N,Y,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-17065,-745,1,0,0,0,Laborers,1
5555456,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20308,-12081,1,0,0,0,Laborers,2
6351967,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15754,-3650,1,1,0,0,Laborers,2
6091173,F,Y,Y,1,90000,Working,Higher education,Married,House / apartment,-10288,-1573,1,0,0,0,Core staff,3
6571085,F,N,N,0,135000,Working,Secondary / secondary special,Single / not married,Rented apartment,-11138,-217,1,1,0,0,Laborers,1
6276316,F,N,Y,0,225000,Pensioner,Higher education,Widow,House / apartment,-22984,365243,1,0,0,0,NA,1
5314789,F,N,Y,0,450000,Commercial associate,Higher education,Married,House / apartment,-18528,-5767,1,0,0,1,Sales staff,2
5376792,M,Y,Y,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-8417,-1456,1,0,0,0,NA,2
6601870,M,N,Y,0,202500,Working,Higher education,Civil marriage,House / apartment,-10002,-208,1,0,0,0,Drivers,2
6098627,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-16241,-373,1,0,1,1,Sales staff,3
5603098,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18366,-2416,1,1,1,0,Sales staff,2
5918456,M,Y,Y,0,247500,Commercial associate,Higher education,Married,House / apartment,-13465,-819,1,0,0,1,Sales staff,2
6757865,F,N,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,-17298,-1505,1,0,0,0,Sales staff,3
6037188,M,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-13067,-2361,1,0,0,0,Drivers,3
5703557,M,Y,N,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-9662,-1714,1,0,1,0,NA,2
5992813,F,N,N,0,99000,Working,Higher education,Civil marriage,With parents,-10463,-148,1,0,0,0,Laborers,2
6195764,M,Y,N,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-13626,-2576,1,0,0,0,Laborers,2
5162571,M,Y,N,0,90000,Commercial associate,Lower secondary,Married,With parents,-14197,-4535,1,1,1,0,Laborers,2
6763644,F,N,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-10968,-1730,1,1,1,0,Waiters/barmen staff,3
5555490,F,N,Y,1,81000,Working,Secondary / secondary special,Married,House / apartment,-14787,-1731,1,1,1,0,Laborers,3
6612460,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-20637,365243,1,0,0,0,NA,2
6376410,F,N,N,2,135000,State servant,Secondary / secondary special,Married,House / apartment,-12442,-5186,1,0,0,0,Medicine staff,4
6780049,F,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-14642,-1014,1,0,0,0,Laborers,2
6723705,M,Y,Y,0,292500,Working,Secondary / secondary special,Married,Municipal apartment,-17949,-3667,1,0,0,1,Drivers,2
6210468,M,Y,N,0,360000,Working,Higher education,Single / not married,House / apartment,-20999,-1937,1,1,1,0,Managers,1
6692098,F,N,Y,0,126000,Working,Secondary / secondary special,Civil marriage,House / apartment,-15703,-7002,1,1,1,0,Medicine staff,2
5888388,M,Y,Y,2,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13922,-644,1,0,0,0,Drivers,4
6620909,F,N,N,1,90000,Working,Higher education,Single / not married,House / apartment,-10441,-335,1,0,0,0,Laborers,2
5872535,F,N,N,2,130500,Working,Higher education,Married,House / apartment,-10734,-1919,1,1,1,0,High skill tech staff,4
6099062,F,N,Y,0,58500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23753,365243,1,0,1,0,NA,1
6014974,F,N,Y,1,81000,Working,Secondary / secondary special,Single / not married,House / apartment,-13952,-1418,1,0,0,0,Core staff,2
6423602,F,N,N,0,117000,Pensioner,Secondary / secondary special,Married,House / apartment,-20187,365243,1,0,0,0,NA,2
6665442,M,Y,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-20350,-128,1,0,1,0,High skill tech staff,2
6332225,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-20093,-13195,1,1,0,0,Laborers,3
6242403,M,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16385,-2188,1,0,0,0,Drivers,3
6782106,F,Y,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-15064,-5388,1,1,1,0,Cooking staff,3
6430274,F,N,N,1,225000,State servant,Higher education,Married,House / apartment,-10912,-941,1,0,0,0,Accountants,3
5163062,M,Y,N,1,157500,Working,Higher education,Single / not married,With parents,-12856,-1126,1,0,1,0,High skill tech staff,2
5355044,M,N,Y,0,225000,Working,Higher education,Married,House / apartment,-16778,-619,1,0,1,0,Managers,2
5156366,M,Y,Y,0,157500,Pensioner,Higher education,Married,House / apartment,-22495,365243,1,0,0,0,NA,2
6292187,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-19131,-5344,1,0,0,0,Laborers,2
5841131,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-10571,-1707,1,0,1,1,Core staff,2
6109289,M,Y,Y,1,157500,Working,Secondary / secondary special,Married,House / apartment,-14754,-2186,1,1,1,0,NA,3
5822602,F,N,Y,1,262800,Commercial associate,Higher education,Married,House / apartment,-10909,-325,1,0,0,1,Sales staff,3
6684439,F,N,Y,0,108000,Working,Secondary / secondary special,Married,House / apartment,-15935,-9186,1,0,0,0,Core staff,2
6617889,M,Y,N,0,171000,Working,Secondary / secondary special,Single / not married,House / apartment,-8415,-880,1,0,0,0,Laborers,1
5182739,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21793,365243,1,0,0,0,NA,1
5735518,F,Y,N,0,225000,State servant,Higher education,Civil marriage,House / apartment,-9730,-298,1,1,1,1,Core staff,2
5822489,F,N,Y,0,162000,Pensioner,Secondary / secondary special,Married,House / apartment,-23775,365243,1,0,0,0,NA,2
6739015,M,Y,Y,1,90000,Working,Higher education,Married,House / apartment,-12444,-2480,1,0,0,0,High skill tech staff,3
5679211,F,N,Y,0,54000,Pensioner,Secondary / secondary special,Widow,House / apartment,-22495,365243,1,0,0,0,NA,1
6113963,F,Y,Y,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21991,365243,1,0,1,0,NA,2
5942980,M,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12352,-2403,1,0,0,1,Laborers,4
5584906,M,Y,N,0,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15380,-2860,1,0,0,0,Drivers,2
5502055,M,N,N,0,121500,Working,Secondary / secondary special,Civil marriage,With parents,-16402,-586,1,1,0,0,NA,2
6207660,M,Y,Y,0,85500,Pensioner,Secondary / secondary special,Married,House / apartment,-23367,365243,1,0,0,0,NA,2
6208479,F,N,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,-15350,-562,1,0,1,1,Core staff,3
5873175,M,Y,N,1,450000,Commercial associate,Higher education,Married,House / apartment,-15922,-3427,1,0,0,1,Managers,3
5772238,F,N,N,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9115,-476,1,1,1,0,Laborers,1
5832874,M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13758,-1297,1,1,0,0,Drivers,2
5518607,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,-19320,-3499,1,0,0,0,Core staff,2
6409972,F,Y,Y,0,112500,Working,Higher education,Married,House / apartment,-17936,-2022,1,0,0,0,Medicine staff,2
5975301,F,N,Y,0,292500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19377,-774,1,0,1,0,Managers,2
5838563,M,Y,N,1,157500,Working,Secondary / secondary special,Married,House / apartment,-13502,-4035,1,1,0,0,Laborers,3
5784689,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Widow,House / apartment,-22026,-3600,1,0,0,0,Sales staff,1
6622841,M,N,N,0,180000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-11839,-1394,1,0,0,0,Laborers,1
5438876,F,N,N,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-18589,-1669,1,0,0,0,Laborers,2
5795144,F,N,Y,1,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-16829,-96,1,0,0,0,Sales staff,3
5858267,F,N,N,2,157500,Working,Secondary / secondary special,Married,House / apartment,-13111,-2057,1,0,1,0,Laborers,4
6050538,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10587,-117,1,0,0,0,High skill tech staff,2
5513474,F,N,N,0,211500,Pensioner,Secondary / secondary special,Married,House / apartment,-22375,365243,1,0,0,0,NA,2
6837262,F,N,Y,2,94500,Working,Secondary / secondary special,Civil marriage,House / apartment,-13477,-118,1,1,1,0,Sales staff,4
6525320,F,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17580,-1681,1,0,0,0,NA,2
5690608,F,N,Y,0,157500,Commercial associate,Higher education,Married,House / apartment,-15663,-1613,1,0,0,0,Sales staff,2
5466397,M,Y,Y,0,157500,Working,Higher education,Married,House / apartment,-10977,-639,1,0,0,0,Laborers,2
6211339,F,N,Y,0,270000,State servant,Secondary / secondary special,Married,House / apartment,-13589,-6415,1,0,0,0,Core staff,2
6234294,F,N,N,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,-14521,-3516,1,1,0,0,Managers,1
6423324,F,N,Y,0,251212.5,Working,Higher education,Married,House / apartment,-14467,-1066,1,1,0,1,Managers,2
6124073,F,N,Y,0,146250,Pensioner,Secondary / secondary special,Widow,House / apartment,-22562,365243,1,0,0,0,NA,1
5585843,F,N,Y,2,85500,Working,Secondary / secondary special,Single / not married,House / apartment,-9251,-729,1,0,0,0,Cleaning staff,3
5976244,F,N,Y,0,247500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23699,365243,1,0,0,0,NA,1
6594534,M,N,Y,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,-23422,-2398,1,0,0,0,Low-skill Laborers,3
6830344,M,Y,N,1,360000,Pensioner,Higher education,Married,With parents,-23269,365243,1,0,1,0,NA,3
6391518,F,N,N,1,144000,Working,Secondary / secondary special,Married,House / apartment,-14950,-3942,1,1,0,0,NA,3
6037658,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-20686,365243,1,0,0,0,NA,2
6737526,M,Y,Y,0,225000,Working,Higher education,Civil marriage,House / apartment,-17390,-1566,1,0,0,0,Secretaries,2
5788414,M,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-18749,-2499,1,1,1,0,Low-skill Laborers,1
6154145,M,N,Y,0,202500,Working,Higher education,Single / not married,House / apartment,-10095,-2150,1,0,0,0,Realty agents,1
6591094,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15781,-6632,1,0,1,0,Sales staff,2
6154349,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-10754,-887,1,0,1,0,Drivers,2
5943237,F,N,N,0,166500,Working,Higher education,Single / not married,Rented apartment,-12941,-669,1,0,0,0,Accountants,1
6783529,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-14680,-3531,1,0,1,0,NA,2
5678584,M,Y,Y,0,517500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12636,-549,1,0,0,0,NA,2
5945292,F,N,Y,0,360000,Commercial associate,Higher education,Married,Municipal apartment,-18301,-2439,1,0,0,0,Managers,2
6033725,F,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22095,365243,1,0,1,0,NA,2
5890072,F,N,Y,2,85500,Working,Secondary / secondary special,Married,House / apartment,-11761,-885,1,1,1,0,Laborers,4
5981021,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,-12212,-427,1,0,0,0,NA,3
5805581,M,Y,Y,0,157500,Commercial associate,Incomplete higher,Married,House / apartment,-19570,-8274,1,0,0,0,Drivers,2
5166678,F,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-17845,-1573,1,0,0,0,Sales staff,2
6484100,M,N,N,0,247500,Working,Higher education,Married,House / apartment,-21601,-2469,1,0,0,0,Core staff,2
5975964,M,Y,Y,0,76500,Pensioner,Higher education,Married,House / apartment,-22904,365243,1,0,0,0,NA,2
5253346,M,Y,Y,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-14592,-3843,1,0,0,0,Laborers,1
5731570,M,Y,Y,0,184500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17138,-7161,1,1,1,0,Drivers,2
5581667,F,Y,N,2,81000,Working,Secondary / secondary special,Married,House / apartment,-13818,-1037,1,0,0,0,Laborers,4
6109081,M,N,N,0,90000,Working,Secondary / secondary special,Married,Municipal apartment,-20988,-1695,1,1,1,0,Low-skill Laborers,2
6830505,M,Y,N,0,270000,Commercial associate,Higher education,Married,House / apartment,-22754,-6265,1,1,0,1,Managers,2
5609997,M,Y,Y,2,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15432,-2500,1,0,1,0,Drivers,4
5891402,F,N,N,0,171000,Working,Secondary / secondary special,Married,House / apartment,-19749,-5054,1,0,0,0,NA,2
5628602,F,N,N,0,112500,Working,Higher education,Married,House / apartment,-13656,-5484,1,1,1,0,Managers,2
6643313,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18081,-4474,1,1,1,0,Laborers,2
6689108,F,N,Y,0,135000,State servant,Secondary / secondary special,Widow,House / apartment,-22864,-15524,1,0,1,0,High skill tech staff,1
6008812,M,Y,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-11058,-157,1,0,0,0,NA,4
6124757,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14313,-238,1,0,0,0,Laborers,1
5795204,M,N,Y,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12199,-1315,1,0,0,0,Laborers,4
6239943,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22484,365243,1,0,1,0,NA,2
6051745,F,N,Y,0,135000,Working,Secondary / secondary special,Civil marriage,With parents,-14860,-3558,1,0,0,0,Secretaries,2
5535797,M,Y,Y,1,292500,Working,Higher education,Married,House / apartment,-11677,-3583,1,0,0,0,NA,3
6312476,F,N,N,1,103500,Working,Secondary / secondary special,Married,Municipal apartment,-11312,-234,1,1,1,0,Laborers,3
6639557,F,N,Y,2,112500,Working,Secondary / secondary special,Married,House / apartment,-9010,-1412,1,0,0,0,Laborers,4
5350114,M,Y,N,0,117000,State servant,Higher education,Married,With parents,-13943,-6508,1,1,0,0,NA,2
6288729,M,N,N,0,112500,Working,Incomplete higher,Married,Rented apartment,-8141,-916,1,1,0,0,High skill tech staff,2
5352941,M,N,N,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-16359,-4414,1,1,0,0,High skill tech staff,1
5552610,F,Y,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-9274,-1981,1,0,0,0,High skill tech staff,1
5726999,F,Y,Y,0,337500,Pensioner,Secondary / secondary special,Married,House / apartment,-20924,365243,1,0,0,0,NA,2
6650799,F,N,Y,2,54000,Working,Secondary / secondary special,Married,House / apartment,-11127,-4560,1,1,1,0,Cleaning staff,4
6070830,F,N,N,1,157500,Commercial associate,Secondary / secondary special,Married,Office apartment,-10747,-1817,1,0,0,0,NA,3
6497717,F,N,N,0,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-10239,-712,1,0,0,0,Laborers,2
5243630,F,N,N,1,90000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17531,-4654,1,0,0,0,Low-skill Laborers,3
5950005,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-23321,365243,1,0,1,0,NA,2
5969576,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-12218,-2621,1,0,0,0,Sales staff,3
6785984,F,N,Y,0,180000,State servant,Higher education,Married,House / apartment,-12526,-4216,1,0,0,0,Medicine staff,2
5868337,M,N,Y,0,135000,State servant,Secondary / secondary special,Civil marriage,Rented apartment,-14173,-1402,1,0,0,0,Drivers,2
6591081,M,Y,Y,0,123750,Pensioner,Secondary / secondary special,Married,House / apartment,-20952,365243,1,0,0,0,NA,2
6163084,F,N,N,2,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12449,-1718,1,0,0,0,Realty agents,4
6779736,F,Y,Y,0,261000,State servant,Higher education,Married,House / apartment,-15526,-3292,1,0,0,0,NA,2
6152075,F,N,Y,0,157500,State servant,Secondary / secondary special,Single / not married,House / apartment,-14050,-2234,1,0,0,0,Medicine staff,1
6288915,M,N,N,1,153000,Working,Secondary / secondary special,Married,House / apartment,-16187,-308,1,0,1,0,Security staff,3
6052963,M,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-19992,-822,1,1,0,0,Laborers,2
6243282,F,N,Y,0,135000,Commercial associate,Higher education,Civil marriage,House / apartment,-10799,-2273,1,0,0,1,Core staff,2
6140403,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19219,-10652,1,0,0,0,Laborers,2
5797264,M,Y,Y,2,315000,Working,Higher education,Married,House / apartment,-14385,-3462,1,0,1,1,Managers,4
5465224,F,N,Y,0,157500,Commercial associate,Higher education,Civil marriage,House / apartment,-13093,-1950,1,0,0,0,NA,2
6102419,M,N,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-15664,-5882,1,0,1,0,Laborers,2
6596638,F,N,Y,1,63000,Working,Secondary / secondary special,Single / not married,House / apartment,-13465,-299,1,1,0,0,Cooking staff,2
5761296,F,Y,Y,0,180000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21935,365243,1,0,0,0,NA,1
6140907,F,N,Y,0,270000,Working,Secondary / secondary special,Married,House / apartment,-18033,-5538,1,0,0,0,Laborers,2
5369338,F,N,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,-11387,-3549,1,1,0,0,NA,3
5536008,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19027,-872,1,0,0,1,Sales staff,2
6006712,M,N,N,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-8577,-344,1,0,0,0,IT staff,1
5971774,F,Y,Y,0,337500,Commercial associate,Secondary / secondary special,Widow,House / apartment,-15907,-787,1,0,0,0,Managers,1
5343608,F,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-13227,-1787,1,0,1,0,Laborers,3
5998511,F,N,N,0,117000,Commercial associate,Higher education,Married,House / apartment,-10348,-1951,1,1,0,0,Core staff,2
5181021,F,N,N,2,81000,Working,Secondary / secondary special,Married,House / apartment,-13312,-5970,1,1,1,0,Core staff,4
5978810,F,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-18437,-5346,1,0,0,1,Medicine staff,2
6602543,F,N,Y,0,112500,Pensioner,Lower secondary,Married,House / apartment,-23384,365243,1,0,1,0,NA,2
6123262,F,N,N,0,103500,Pensioner,Higher education,Married,House / apartment,-20235,365243,1,0,0,0,NA,2
5995024,F,N,N,1,121500,Working,Higher education,Separated,House / apartment,-9980,-546,1,0,0,0,Core staff,2
6207332,F,N,Y,0,225000,Working,Higher education,Separated,House / apartment,-19978,-5627,1,0,0,0,Laborers,1
5415278,M,N,Y,0,157500,Working,Lower secondary,Married,House / apartment,-17990,-2410,1,0,1,0,Security staff,2
5919203,F,N,Y,0,180000,Working,Secondary / secondary special,Widow,House / apartment,-23345,-1245,1,0,0,0,Sales staff,1
5568539,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23995,365243,1,0,0,0,NA,1
6539094,F,N,N,0,90000,Pensioner,Secondary / secondary special,Separated,House / apartment,-21315,365243,1,0,0,0,NA,1
6596495,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,-20962,365243,1,0,0,0,NA,1
6471582,M,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21794,365243,1,0,0,0,NA,2
6686167,M,Y,Y,0,157500,Working,Secondary / secondary special,Separated,House / apartment,-19486,-210,1,1,0,0,Laborers,1
5808141,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,Rented apartment,-20880,365243,1,0,0,0,NA,2
6611268,M,Y,Y,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-22006,365243,1,0,0,0,NA,2
6798781,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-15169,-1348,1,0,0,1,Private service staff,3
6636360,M,Y,Y,1,382500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12359,-148,1,0,1,0,Sales staff,3
5735871,F,N,N,0,153000,Working,Secondary / secondary special,Civil marriage,House / apartment,-15456,-3708,1,0,0,0,Laborers,2
5618024,M,Y,Y,0,202500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-11771,-231,1,0,0,0,Laborers,1
6059855,F,N,N,3,180000,Working,Secondary / secondary special,Married,House / apartment,-10895,-1472,1,0,1,0,Sales staff,5
5354731,F,N,N,1,67500,Working,Secondary / secondary special,Separated,With parents,-12752,-2661,1,1,1,0,Private service staff,2
5980935,F,N,Y,0,225000,State servant,Higher education,Separated,House / apartment,-21445,-8038,1,0,0,0,NA,1
5549050,F,Y,N,0,54000,Working,Secondary / secondary special,Married,House / apartment,-9510,-982,1,0,0,0,Laborers,2
5364836,M,Y,N,0,180000,State servant,Higher education,Separated,House / apartment,-12554,-1735,1,1,1,0,High skill tech staff,1
5706981,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-21645,-3689,1,0,0,0,Security staff,2
6077223,M,Y,Y,2,247500,Commercial associate,Higher education,Married,House / apartment,-9265,-708,1,0,0,1,Managers,4
6665436,M,Y,Y,2,180000,Working,Higher education,Married,House / apartment,-11865,-309,1,0,0,0,NA,4
5354786,M,Y,Y,0,157500,Working,Higher education,Single / not married,House / apartment,-17072,-347,1,0,0,0,Drivers,1
5489959,F,N,Y,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10249,-921,1,0,1,1,Laborers,1
6093766,M,Y,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-11592,-2526,1,0,0,0,Drivers,4
5452483,M,Y,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-17514,365243,1,0,0,0,NA,2
5738225,M,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-19604,-954,1,0,0,0,Managers,2
6143602,F,N,N,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10012,-512,1,0,0,0,Sales staff,3
6073582,F,Y,Y,0,198000,Pensioner,Higher education,Married,House / apartment,-22625,365243,1,0,0,0,NA,2
5198559,F,Y,Y,0,261000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13751,-1358,1,0,0,0,Laborers,2
6204528,F,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-21172,-7740,1,0,0,0,Core staff,2
5837423,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Widow,House / apartment,-19016,-4666,1,0,0,0,Private service staff,1
5406276,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23955,365243,1,0,0,0,NA,2
5345290,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16265,-701,1,0,0,1,Secretaries,2
6391884,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16783,-4247,1,0,0,0,Cleaning staff,2
5919149,F,N,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,-13602,-2248,1,0,0,0,Sales staff,3
6154345,M,N,N,0,229500,Working,Higher education,Married,House / apartment,-11380,-1799,1,0,0,0,Managers,2
5731406,M,N,Y,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14302,-5912,1,0,0,0,Laborers,3
6119848,F,Y,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20066,-12888,1,0,1,0,Medicine staff,2
6608609,F,N,N,0,202500,Working,Secondary / secondary special,Married,House / apartment,-12017,-2257,1,0,0,0,NA,2
5735380,M,Y,N,0,315000,Commercial associate,Incomplete higher,Married,House / apartment,-11466,-1639,1,0,0,0,NA,2
6492067,F,N,Y,0,216000,Working,Higher education,Single / not married,House / apartment,-17847,-414,1,0,0,0,Cooking staff,1
6801172,M,Y,Y,0,360000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18960,-487,1,0,0,0,Laborers,2
5213199,M,N,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9961,-1904,1,1,0,1,Cooking staff,2
6123589,M,N,N,0,94500,Working,Secondary / secondary special,Single / not married,House / apartment,-8183,-877,1,1,0,0,Laborers,1
6394578,M,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22358,365243,1,0,0,0,NA,2
5735952,M,N,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-16721,-3192,1,0,0,0,Accountants,4
5702729,M,N,N,2,90000,Working,Higher education,Married,House / apartment,-15913,-983,1,1,0,0,Drivers,4
5906250,F,Y,N,0,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-21928,-8457,1,0,1,0,Sales staff,2
5398945,F,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18743,-3282,1,0,0,0,Accountants,2
6472871,F,N,Y,1,180000,Commercial associate,Higher education,Single / not married,House / apartment,-15703,-480,1,0,0,0,NA,2
5668238,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-21279,365243,1,0,1,0,NA,2
5242441,M,N,N,0,207000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17151,-274,1,0,1,0,Laborers,1
6232282,F,N,N,0,450000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14379,-1441,1,0,0,0,NA,2
6038162,M,Y,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,-10397,-1266,1,0,0,1,Sales staff,3
5690820,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20027,-6626,1,0,1,0,Security staff,2
